state,date,cases,deaths,recovered,state_id,country
Sachsen,2020-05-23,5,0,5,SN,Germany
Sachsen,2020-05-24,5,1,4,SN,Germany
Sachsen,2020-05-25,9,1,8,SN,Germany
Sachsen,2020-05-26,15,1,14,SN,Germany
Sachsen,2020-05-27,19,1,18,SN,Germany
Sachsen,2020-05-28,13,0,13,SN,Germany
Sachsen,2020-05-29,10,0,10,SN,Germany
Sachsen,2020-05-30,5,0,5,SN,Germany
Sachsen,2020-06-02,2,0,2,SN,Germany
Sachsen,2020-06-03,9,0,9,SN,Germany
Sachsen,2020-06-04,6,0,6,SN,Germany
Sachsen,2020-06-05,5,1,4,SN,Germany
Sachsen,2020-06-06,6,0,6,SN,Germany
Sachsen,2020-06-08,3,0,3,SN,Germany
Sachsen,2020-06-09,7,0,7,SN,Germany
Sachsen,2020-06-10,3,0,3,SN,Germany
Sachsen,2020-06-11,1,0,1,SN,Germany
Sachsen,2020-06-12,4,0,4,SN,Germany
Sachsen,2020-06-14,1,0,1,SN,Germany
Sachsen,2020-06-15,1,0,1,SN,Germany
Sachsen,2020-06-16,10,0,10,SN,Germany
Sachsen,2020-06-17,33,0,33,SN,Germany
Sachsen,2020-06-18,14,0,14,SN,Germany
Sachsen,2020-06-19,10,0,10,SN,Germany
Sachsen,2020-06-20,6,0,6,SN,Germany
Sachsen,2020-06-21,5,0,5,SN,Germany
Sachsen,2020-06-22,6,0,6,SN,Germany
Sachsen,2020-06-23,9,0,9,SN,Germany
Sachsen,2020-06-24,1,0,1,SN,Germany
Sachsen,2020-06-25,5,0,5,SN,Germany
Sachsen,2020-06-27,1,0,1,SN,Germany
Sachsen,2020-06-28,2,0,2,SN,Germany
Sachsen,2020-06-29,3,0,3,SN,Germany
Sachsen,2020-06-30,4,0,4,SN,Germany
Sachsen,2020-07-01,1,0,1,SN,Germany
Sachsen,2020-07-02,4,0,4,SN,Germany
Sachsen,2020-07-03,2,0,2,SN,Germany
Sachsen,2020-07-06,4,0,4,SN,Germany
Sachsen,2020-07-07,3,0,3,SN,Germany
Sachsen,2020-07-08,3,0,3,SN,Germany
Sachsen,2020-07-09,3,0,3,SN,Germany
Sachsen,2020-07-10,2,0,2,SN,Germany
Sachsen,2020-07-11,2,0,2,SN,Germany
Sachsen,2020-07-13,2,0,2,SN,Germany
Sachsen,2020-07-14,5,0,5,SN,Germany
Sachsen,2020-07-15,3,0,3,SN,Germany
Sachsen,2020-07-16,3,0,3,SN,Germany
Sachsen,2020-07-17,4,0,4,SN,Germany
Sachsen,2020-07-19,1,0,1,SN,Germany
Sachsen,2020-07-20,11,0,11,SN,Germany
Sachsen,2020-07-21,5,0,5,SN,Germany
Sachsen,2020-07-22,2,0,2,SN,Germany
Sachsen,2020-07-23,7,0,7,SN,Germany
Sachsen,2020-07-24,4,0,4,SN,Germany
Sachsen,2020-07-25,1,0,1,SN,Germany
Sachsen,2020-07-26,1,0,1,SN,Germany
Sachsen,2020-07-27,9,0,9,SN,Germany
Sachsen,2020-07-28,3,0,3,SN,Germany
Sachsen,2020-07-29,7,0,7,SN,Germany
Sachsen,2020-07-30,3,0,3,SN,Germany
Sachsen,2020-07-31,5,0,5,SN,Germany
Sachsen,2020-08-01,3,0,3,SN,Germany
Sachsen,2020-08-02,2,0,2,SN,Germany
Sachsen,2020-08-03,13,0,13,SN,Germany
Sachsen,2020-08-04,14,0,14,SN,Germany
Sachsen,2020-08-05,14,0,14,SN,Germany
Sachsen,2020-08-06,42,0,42,SN,Germany
Sachsen,2020-08-07,9,1,8,SN,Germany
Sachsen,2020-08-08,13,0,13,SN,Germany
Sachsen,2020-08-09,2,0,2,SN,Germany
Sachsen,2020-08-10,17,0,17,SN,Germany
Sachsen,2020-08-11,18,0,18,SN,Germany
Sachsen,2020-08-12,19,0,19,SN,Germany
Sachsen,2020-08-13,17,0,17,SN,Germany
Sachsen,2020-08-14,14,0,14,SN,Germany
Sachsen,2020-08-15,2,0,2,SN,Germany
Sachsen,2020-08-16,2,0,2,SN,Germany
Sachsen,2020-08-17,12,0,12,SN,Germany
Sachsen,2020-08-18,18,0,18,SN,Germany
Sachsen,2020-08-19,19,0,19,SN,Germany
Sachsen,2020-08-20,15,0,15,SN,Germany
Sachsen,2020-08-21,16,0,16,SN,Germany
Sachsen,2020-08-22,11,0,11,SN,Germany
Sachsen,2020-08-23,6,0,6,SN,Germany
Sachsen,2020-08-24,19,0,19,SN,Germany
Sachsen,2020-08-25,26,0,26,SN,Germany
Sachsen,2020-08-26,33,0,33,SN,Germany
Sachsen,2020-08-27,27,0,27,SN,Germany
Sachsen,2020-08-28,23,0,23,SN,Germany
Sachsen,2020-08-29,9,0,9,SN,Germany
Sachsen,2020-08-30,3,0,3,SN,Germany
Sachsen,2020-08-31,59,0,59,SN,Germany
Sachsen,2020-09-01,37,0,37,SN,Germany
Sachsen,2020-09-02,30,0,30,SN,Germany
Sachsen,2020-09-03,32,0,32,SN,Germany
Sachsen,2020-09-04,28,0,28,SN,Germany
Sachsen,2020-09-05,12,0,12,SN,Germany
Sachsen,2020-09-06,3,0,3,SN,Germany
Sachsen,2020-09-07,27,0,27,SN,Germany
Sachsen,2020-09-08,44,0,44,SN,Germany
Sachsen,2020-09-09,43,0,43,SN,Germany
Sachsen,2020-09-10,46,0,46,SN,Germany
Sachsen,2020-09-11,69,1,68,SN,Germany
Sachsen,2020-09-12,41,0,41,SN,Germany
Sachsen,2020-09-13,14,0,14,SN,Germany
Sachsen,2020-09-14,47,1,46,SN,Germany
Sachsen,2020-09-15,58,2,56,SN,Germany
Sachsen,2020-09-16,57,0,57,SN,Germany
Sachsen,2020-09-17,76,2,74,SN,Germany
Sachsen,2020-09-18,66,2,64,SN,Germany
Sachsen,2020-09-19,48,5,43,SN,Germany
Sachsen,2020-09-20,24,2,22,SN,Germany
Sachsen,2020-09-21,48,2,46,SN,Germany
Sachsen,2020-09-22,66,1,65,SN,Germany
Sachsen,2020-09-23,80,0,80,SN,Germany
Sachsen,2020-09-24,105,3,102,SN,Germany
Sachsen,2020-09-25,48,1,47,SN,Germany
Sachsen,2020-09-26,44,1,43,SN,Germany
Sachsen,2020-09-27,22,0,22,SN,Germany
Sachsen,2020-09-28,48,2,46,SN,Germany
Sachsen,2020-09-29,68,0,68,SN,Germany
Sachsen,2020-09-30,77,1,76,SN,Germany
Sachsen,2020-10-01,78,5,73,SN,Germany
Sachsen,2020-10-02,93,1,92,SN,Germany
Sachsen,2020-10-03,75,1,74,SN,Germany
Sachsen,2020-10-04,11,0,11,SN,Germany
Sachsen,2020-10-05,99,1,98,SN,Germany
Sachsen,2020-10-06,169,2,167,SN,Germany
Sachsen,2020-10-07,183,2,181,SN,Germany
Sachsen,2020-10-08,250,1,249,SN,Germany
Sachsen,2020-10-09,175,4,171,SN,Germany
Sachsen,2020-10-10,167,1,166,SN,Germany
Sachsen,2020-10-11,87,2,85,SN,Germany
Sachsen,2020-10-12,167,8,159,SN,Germany
Sachsen,2020-10-13,322,8,314,SN,Germany
Sachsen,2020-10-14,359,7,352,SN,Germany
Sachsen,2020-10-15,397,6,391,SN,Germany
Sachsen,2020-10-16,331,12,319,SN,Germany
Sachsen,2020-10-17,335,10,325,SN,Germany
Sachsen,2020-10-18,178,9,169,SN,Germany
Sachsen,2020-10-19,308,13,295,SN,Germany
Sachsen,2020-10-20,596,17,579,SN,Germany
Sachsen,2020-10-21,586,20,566,SN,Germany
Sachsen,2020-10-22,655,23,632,SN,Germany
Sachsen,2020-10-23,599,31,568,SN,Germany
Sachsen,2020-10-24,594,14,580,SN,Germany
Sachsen,2020-10-25,255,7,248,SN,Germany
Sachsen,2020-10-26,560,31,529,SN,Germany
Sachsen,2020-10-27,810,32,778,SN,Germany
Sachsen,2020-10-28,1324,31,1293,SN,Germany
Sachsen,2020-10-29,1238,24,1214,SN,Germany
Sachsen,2020-10-30,898,29,869,SN,Germany
Sachsen,2020-10-31,976,25,951,SN,Germany
Sachsen,2020-11-01,391,17,374,SN,Germany
Sachsen,2020-11-02,956,35,921,SN,Germany
Sachsen,2020-11-03,1188,39,1149,SN,Germany
Sachsen,2020-11-04,1633,45,1588,SN,Germany
Sachsen,2020-11-05,1536,56,1480,SN,Germany
Sachsen,2020-11-06,1235,28,1207,SN,Germany
Sachsen,2020-11-07,783,24,759,SN,Germany
Sachsen,2020-11-08,491,14,477,SN,Germany
Sachsen,2020-11-09,849,37,812,SN,Germany
Sachsen,2020-11-10,1315,39,1276,SN,Germany
Sachsen,2020-11-11,1173,46,1127,SN,Germany
Sachsen,2020-11-12,1431,51,1380,SN,Germany
Sachsen,2020-11-13,1407,37,1370,SN,Germany
Sachsen,2020-11-14,1150,27,1123,SN,Germany
Sachsen,2020-11-15,615,25,590,SN,Germany
Sachsen,2020-11-16,1015,46,969,SN,Germany
Sachsen,2020-11-17,1613,61,1552,SN,Germany
Sachsen,2020-11-18,1301,58,1243,SN,Germany
Sachsen,2020-11-19,1672,60,1612,SN,Germany
Sachsen,2020-11-20,1550,69,1481,SN,Germany
Sachsen,2020-11-21,1317,65,1252,SN,Germany
Sachsen,2020-11-22,799,44,755,SN,Germany
Sachsen,2020-11-23,1176,50,1126,SN,Germany
Sachsen,2020-11-24,1685,55,1630,SN,Germany
Sachsen,2020-11-25,1834,84,1750,SN,Germany
Sachsen,2020-11-26,2265,92,2173,SN,Germany
Sachsen,2020-11-27,2102,96,2006,SN,Germany
Sachsen,2020-11-28,1572,69,1503,SN,Germany
Sachsen,2020-11-29,1030,35,995,SN,Germany
Sachsen,2020-11-30,1578,74,1504,SN,Germany
Sachsen,2020-12-01,2295,96,2199,SN,Germany
Sachsen,2020-12-02,2343,111,2232,SN,Germany
Sachsen,2020-12-03,2774,151,2623,SN,Germany
Sachsen,2020-12-04,2332,111,2221,SN,Germany
Sachsen,2020-12-05,1720,90,1630,SN,Germany
Sachsen,2020-12-06,1285,64,1221,SN,Germany
Sachsen,2020-12-07,2088,94,1993,SN,Germany
Sachsen,2020-12-08,2449,105,2344,SN,Germany
Sachsen,2020-12-09,2964,121,2842,SN,Germany
Sachsen,2020-12-10,3327,133,3194,SN,Germany
Sachsen,2020-12-11,2652,129,2523,SN,Germany
Sachsen,2020-12-12,2788,131,2657,SN,Germany
Sachsen,2020-12-13,1574,74,1500,SN,Germany
Sachsen,2020-12-14,2888,151,2737,SN,Germany
Sachsen,2020-12-15,3336,142,3194,SN,Germany
Sachsen,2020-12-16,3466,136,3329,SN,Germany
Sachsen,2020-12-17,3414,140,3274,SN,Germany
Sachsen,2020-12-18,2933,109,2822,SN,Germany
Sachsen,2020-12-19,2554,123,2431,SN,Germany
Sachsen,2020-12-20,1905,73,1832,SN,Germany
Sachsen,2020-12-21,2547,116,2431,SN,Germany
Sachsen,2020-12-22,3779,179,3600,SN,Germany
Sachsen,2020-12-23,3752,177,3575,SN,Germany
Sachsen,2020-12-24,2727,143,2584,SN,Germany
Sachsen,2020-12-25,1345,71,1274,SN,Germany
Sachsen,2020-12-26,1734,92,1642,SN,Germany
Sachsen,2020-12-27,1576,85,1491,SN,Germany
Sachsen,2020-12-28,2227,136,2091,SN,Germany
Sachsen,2020-12-29,3598,167,3431,SN,Germany
Sachsen,2020-12-30,3203,154,3049,SN,Germany
Sachsen,2020-12-31,1930,69,1861,SN,Germany
Sachsen,2021-01-01,990,48,942,SN,Germany
Sachsen,2021-01-02,1248,77,1171,SN,Germany
Sachsen,2021-01-03,1003,69,934,SN,Germany
Sachsen,2021-01-04,1746,88,1657,SN,Germany
Sachsen,2021-01-05,3412,128,3283,SN,Germany
Sachsen,2021-01-06,3125,126,2999,SN,Germany
Sachsen,2021-01-07,2738,124,2614,SN,Germany
Sachsen,2021-01-08,2493,122,2371,SN,Germany
Sachsen,2021-01-09,1363,54,1309,SN,Germany
Sachsen,2021-01-10,727,36,691,SN,Germany
Sachsen,2021-01-11,1445,53,1392,SN,Germany
Sachsen,2021-01-12,2573,88,2484,SN,Germany
Sachsen,2021-01-13,2152,115,2034,SN,Germany
Sachsen,2021-01-14,1684,97,1587,SN,Germany
Sachsen,2021-01-15,1350,66,1283,SN,Germany
Sachsen,2021-01-16,953,51,902,SN,Germany
Sachsen,2021-01-17,455,36,418,SN,Germany
Sachsen,2021-01-18,724,46,677,SN,Germany
Sachsen,2021-01-19,1658,68,1590,SN,Germany
Sachsen,2021-01-20,1536,51,1485,SN,Germany
Sachsen,2021-01-21,1132,62,1069,SN,Germany
Sachsen,2021-01-22,1068,65,1003,SN,Germany
Sachsen,2021-01-23,766,47,719,SN,Germany
Sachsen,2021-01-24,432,18,414,SN,Germany
Sachsen,2021-01-25,455,26,429,SN,Germany
Sachsen,2021-01-26,1264,46,1218,SN,Germany
Sachsen,2021-01-27,1194,63,1131,SN,Germany
Sachsen,2021-01-28,744,41,703,SN,Germany
Sachsen,2021-01-29,820,38,782,SN,Germany
Sachsen,2021-01-30,602,26,576,SN,Germany
Sachsen,2021-01-31,246,17,229,SN,Germany
Sachsen,2021-02-01,480,32,448,SN,Germany
Sachsen,2021-02-02,969,30,939,SN,Germany
Sachsen,2021-02-03,880,29,851,SN,Germany
Sachsen,2021-02-04,702,31,671,SN,Germany
Sachsen,2021-02-05,661,15,646,SN,Germany
Sachsen,2021-02-06,405,15,390,SN,Germany
Sachsen,2021-02-07,143,8,135,SN,Germany
Sachsen,2021-02-08,227,20,207,SN,Germany
Sachsen,2021-02-09,718,33,685,SN,Germany
Sachsen,2021-02-10,584,24,560,SN,Germany
Sachsen,2021-02-11,571,18,553,SN,Germany
Sachsen,2021-02-12,474,25,449,SN,Germany
Sachsen,2021-02-13,284,7,277,SN,Germany
Sachsen,2021-02-14,129,5,124,SN,Germany
Sachsen,2021-02-15,391,22,369,SN,Germany
Sachsen,2021-02-16,679,18,661,SN,Germany
Sachsen,2021-02-17,642,24,617,SN,Germany
Sachsen,2021-02-18,521,20,501,SN,Germany
Sachsen,2021-02-19,478,15,461,SN,Germany
Sachsen,2021-02-20,446,7,439,SN,Germany
Sachsen,2021-02-21,122,6,116,SN,Germany
Sachsen,2021-02-22,355,11,344,SN,Germany
Sachsen,2021-02-23,785,14,771,SN,Germany
Sachsen,2021-02-24,735,22,712,SN,Germany
Sachsen,2021-02-25,679,13,658,SN,Germany
Sachsen,2021-02-26,533,9,519,SN,Germany
Sachsen,2021-02-27,414,7,404,SN,Germany
Sachsen,2021-02-28,155,4,151,SN,Germany
Sachsen,2021-03-01,362,19,341,SN,Germany
Sachsen,2021-03-02,913,19,889,SN,Germany
Sachsen,2021-03-03,683,7,676,SN,Germany
Sachsen,2021-03-04,599,10,587,SN,Germany
Sachsen,2021-03-05,589,16,571,SN,Germany
Sachsen,2021-03-06,486,7,479,SN,Germany
Sachsen,2021-03-07,148,5,141,SN,Germany
Sachsen,2021-03-08,497,16,481,SN,Germany
Sachsen,2021-03-09,929,11,917,SN,Germany
Sachsen,2021-03-10,989,19,969,SN,Germany
Sachsen,2021-03-11,806,19,779,SN,Germany
Sachsen,2021-03-12,936,15,920,SN,Germany
Sachsen,2021-03-13,540,8,532,SN,Germany
Sachsen,2021-03-14,209,1,208,SN,Germany
Sachsen,2021-03-15,628,13,606,SN,Germany
Sachsen,2021-03-16,1256,11,1235,SN,Germany
Sachsen,2021-03-17,1212,9,1190,SN,Germany
Sachsen,2021-03-18,1426,18,1060,SN,Germany
Sachsen,2021-03-19,1203,14,805,SN,Germany
Sachsen,2021-03-20,846,8,527,SN,Germany
Sachsen,2021-03-21,335,7,194,SN,Germany
Sachsen,2021-03-22,860,15,420,SN,Germany
Sachsen,2021-03-23,1721,13,852,SN,Germany
Sachsen,2021-03-24,1597,14,703,SN,Germany
Sachsen,2021-03-25,1605,8,705,SN,Germany
Sachsen,2021-03-26,1438,7,686,SN,Germany
Sachsen,2021-03-27,1027,5,458,SN,Germany
Sachsen,2021-03-28,536,3,229,SN,Germany
Sachsen,2021-03-29,839,7,259,SN,Germany
Sachsen,2021-03-30,1778,5,767,SN,Germany
Sachsen,2021-03-31,1821,5,727,SN,Germany
Sachsen,2021-04-01,1574,3,266,SN,Germany
Sachsen,2021-04-02,859,1,127,SN,Germany
Sachsen,2021-04-03,747,3,62,SN,Germany
Sachsen,2021-04-04,614,2,42,SN,Germany
Sachsen,2021-04-05,440,0,19,SN,Germany
Sachsen,2021-04-06,891,5,25,SN,Germany
Sachsen,2021-04-07,2095,0,60,SN,Germany
Sachsen,2021-04-08,2088,1,35,SN,Germany
Sachsen,2021-04-09,1600,1,10,SN,Germany
Sachsen,2021-04-10,1122,0,7,SN,Germany
Sachsen,2021-04-11,592,0,2,SN,Germany
Sachsen,2021-04-12,772,0,2,SN,Germany
Sachsen,2021-04-13,988,0,0,SN,Germany
Sachsen-Anhalt,2020-03-10,6,0,6,ST,Germany
Sachsen-Anhalt,2020-03-11,14,1,13,ST,Germany
Sachsen-Anhalt,2020-03-12,13,0,13,ST,Germany
Sachsen-Anhalt,2020-03-13,11,0,11,ST,Germany
Sachsen-Anhalt,2020-03-14,2,0,2,ST,Germany
Sachsen-Anhalt,2020-03-16,33,0,33,ST,Germany
Sachsen-Anhalt,2020-03-17,29,0,29,ST,Germany
Sachsen-Anhalt,2020-03-18,38,0,38,ST,Germany
Sachsen-Anhalt,2020-03-19,43,0,43,ST,Germany
Sachsen-Anhalt,2020-03-20,51,1,50,ST,Germany
Sachsen-Anhalt,2020-03-21,18,1,17,ST,Germany
Sachsen-Anhalt,2020-03-22,14,2,12,ST,Germany
Sachsen-Anhalt,2020-03-23,66,3,63,ST,Germany
Sachsen-Anhalt,2020-03-24,62,4,58,ST,Germany
Sachsen-Anhalt,2020-03-25,51,4,47,ST,Germany
Sachsen-Anhalt,2020-03-26,58,2,56,ST,Germany
Sachsen-Anhalt,2020-03-27,78,3,75,ST,Germany
Sachsen-Anhalt,2020-03-28,42,0,42,ST,Germany
Sachsen-Anhalt,2020-03-29,19,0,19,ST,Germany
Sachsen-Anhalt,2020-03-30,72,7,65,ST,Germany
Sachsen-Anhalt,2020-03-31,56,1,55,ST,Germany
Sachsen-Anhalt,2020-04-01,36,0,36,ST,Germany
Sachsen-Anhalt,2020-04-02,46,1,45,ST,Germany
Sachsen-Anhalt,2020-04-03,44,1,43,ST,Germany
Sachsen-Anhalt,2020-04-04,34,1,33,ST,Germany
Sachsen-Anhalt,2020-04-05,39,0,39,ST,Germany
Sachsen-Anhalt,2020-04-06,26,1,25,ST,Germany
Sachsen-Anhalt,2020-04-07,45,2,43,ST,Germany
Sachsen-Anhalt,2020-04-08,48,0,48,ST,Germany
Sachsen-Anhalt,2020-04-09,39,2,37,ST,Germany
Sachsen-Anhalt,2020-04-10,25,1,24,ST,Germany
Sachsen-Anhalt,2020-04-11,29,1,28,ST,Germany
Sachsen-Anhalt,2020-04-12,13,1,12,ST,Germany
Sachsen-Anhalt,2020-04-13,11,1,10,ST,Germany
Sachsen-Anhalt,2020-04-14,24,0,24,ST,Germany
Sachsen-Anhalt,2020-04-15,21,0,21,ST,Germany
Sachsen-Anhalt,2020-04-16,25,2,23,ST,Germany
Sachsen-Anhalt,2020-04-17,61,1,60,ST,Germany
Sachsen-Anhalt,2020-04-18,23,1,22,ST,Germany
Sachsen-Anhalt,2020-04-19,15,0,15,ST,Germany
Sachsen-Anhalt,2020-04-20,13,2,11,ST,Germany
Sachsen-Anhalt,2020-04-21,29,1,28,ST,Germany
Sachsen-Anhalt,2020-04-22,16,0,16,ST,Germany
Sachsen-Anhalt,2020-04-23,29,2,27,ST,Germany
Sachsen-Anhalt,2020-04-24,23,2,21,ST,Germany
Sachsen-Anhalt,2020-04-25,19,2,17,ST,Germany
Sachsen-Anhalt,2020-04-26,5,0,5,ST,Germany
Sachsen-Anhalt,2020-04-27,6,0,6,ST,Germany
Sachsen-Anhalt,2020-04-28,13,0,13,ST,Germany
Sachsen-Anhalt,2020-04-29,16,0,16,ST,Germany
Sachsen-Anhalt,2020-04-30,12,1,11,ST,Germany
Sachsen-Anhalt,2020-05-01,11,0,11,ST,Germany
Sachsen-Anhalt,2020-05-02,5,1,4,ST,Germany
Sachsen-Anhalt,2020-05-03,4,0,4,ST,Germany
Sachsen-Anhalt,2020-05-04,5,1,4,ST,Germany
Sachsen-Anhalt,2020-05-05,19,1,18,ST,Germany
Sachsen-Anhalt,2020-05-06,10,0,10,ST,Germany
Sachsen-Anhalt,2020-05-07,12,1,11,ST,Germany
Sachsen-Anhalt,2020-05-08,8,0,8,ST,Germany
Sachsen-Anhalt,2020-05-09,4,1,3,ST,Germany
Sachsen-Anhalt,2020-05-10,2,0,2,ST,Germany
Sachsen-Anhalt,2020-05-11,2,0,2,ST,Germany
Sachsen-Anhalt,2020-05-12,7,0,7,ST,Germany
Sachsen-Anhalt,2020-05-13,9,0,9,ST,Germany
Sachsen-Anhalt,2020-05-14,10,0,10,ST,Germany
Sachsen-Anhalt,2020-05-15,1,0,1,ST,Germany
Sachsen-Anhalt,2020-05-16,3,0,3,ST,Germany
Sachsen-Anhalt,2020-05-17,2,0,2,ST,Germany
Sachsen-Anhalt,2020-05-19,8,1,7,ST,Germany
Sachsen-Anhalt,2020-05-20,3,0,3,ST,Germany
Sachsen-Anhalt,2020-05-21,3,0,3,ST,Germany
Sachsen-Anhalt,2020-05-22,1,0,1,ST,Germany
Sachsen-Anhalt,2020-05-25,5,0,5,ST,Germany
Sachsen-Anhalt,2020-05-26,1,0,1,ST,Germany
Sachsen-Anhalt,2020-05-27,2,0,2,ST,Germany
Sachsen-Anhalt,2020-05-28,1,0,1,ST,Germany
Sachsen-Anhalt,2020-05-29,1,0,1,ST,Germany
Sachsen-Anhalt,2020-05-30,3,0,3,ST,Germany
Sachsen-Anhalt,2020-06-01,1,0,1,ST,Germany
Sachsen-Anhalt,2020-06-02,3,0,3,ST,Germany
Sachsen-Anhalt,2020-06-04,6,0,6,ST,Germany
Sachsen-Anhalt,2020-06-05,2,0,2,ST,Germany
Sachsen-Anhalt,2020-06-07,1,0,1,ST,Germany
Sachsen-Anhalt,2020-06-09,8,0,8,ST,Germany
Sachsen-Anhalt,2020-06-10,3,1,2,ST,Germany
Sachsen-Anhalt,2020-06-11,3,0,3,ST,Germany
Sachsen-Anhalt,2020-06-12,13,1,12,ST,Germany
Sachsen-Anhalt,2020-06-13,11,0,11,ST,Germany
Sachsen-Anhalt,2020-06-14,12,0,12,ST,Germany
Sachsen-Anhalt,2020-06-15,6,0,6,ST,Germany
Sachsen-Anhalt,2020-06-16,12,0,12,ST,Germany
Sachsen-Anhalt,2020-06-17,20,0,20,ST,Germany
Sachsen-Anhalt,2020-06-18,10,0,10,ST,Germany
Sachsen-Anhalt,2020-06-19,21,0,21,ST,Germany
Sachsen-Anhalt,2020-06-20,3,0,3,ST,Germany
Sachsen-Anhalt,2020-06-21,8,0,8,ST,Germany
Sachsen-Anhalt,2020-06-22,6,0,6,ST,Germany
Sachsen-Anhalt,2020-06-23,2,0,2,ST,Germany
Sachsen-Anhalt,2020-06-24,4,0,4,ST,Germany
Sachsen-Anhalt,2020-06-25,2,0,2,ST,Germany
Sachsen-Anhalt,2020-06-26,4,0,4,ST,Germany
Sachsen-Anhalt,2020-06-27,2,0,2,ST,Germany
Sachsen-Anhalt,2020-06-28,2,0,2,ST,Germany
Sachsen-Anhalt,2020-06-30,3,0,3,ST,Germany
Sachsen-Anhalt,2020-07-01,1,0,1,ST,Germany
Sachsen-Anhalt,2020-07-02,4,0,4,ST,Germany
Sachsen-Anhalt,2020-07-03,3,0,3,ST,Germany
Sachsen-Anhalt,2020-07-04,1,0,1,ST,Germany
Sachsen-Anhalt,2020-07-05,10,0,10,ST,Germany
Sachsen-Anhalt,2020-07-06,3,0,3,ST,Germany
Sachsen-Anhalt,2020-07-07,3,0,3,ST,Germany
Sachsen-Anhalt,2020-07-08,3,0,3,ST,Germany
Sachsen-Anhalt,2020-07-09,4,0,4,ST,Germany
Sachsen-Anhalt,2020-07-10,8,0,8,ST,Germany
Sachsen-Anhalt,2020-07-11,2,0,2,ST,Germany
Sachsen-Anhalt,2020-07-12,2,0,2,ST,Germany
Sachsen-Anhalt,2020-07-14,10,0,10,ST,Germany
Sachsen-Anhalt,2020-07-15,6,0,6,ST,Germany
Sachsen-Anhalt,2020-07-16,3,0,3,ST,Germany
Sachsen-Anhalt,2020-07-17,9,1,8,ST,Germany
Sachsen-Anhalt,2020-07-18,8,0,8,ST,Germany
Sachsen-Anhalt,2020-07-19,1,0,1,ST,Germany
Sachsen-Anhalt,2020-07-20,2,0,2,ST,Germany
Sachsen-Anhalt,2020-07-21,11,0,11,ST,Germany
Sachsen-Anhalt,2020-07-22,6,1,5,ST,Germany
Sachsen-Anhalt,2020-07-23,4,0,4,ST,Germany
Sachsen-Anhalt,2020-07-24,6,0,6,ST,Germany
Sachsen-Anhalt,2020-07-25,3,0,3,ST,Germany
Sachsen-Anhalt,2020-07-26,4,0,4,ST,Germany
Sachsen-Anhalt,2020-07-27,3,0,3,ST,Germany
Sachsen-Anhalt,2020-07-28,8,0,8,ST,Germany
Sachsen-Anhalt,2020-07-29,9,0,9,ST,Germany
Sachsen-Anhalt,2020-07-30,7,0,7,ST,Germany
Sachsen-Anhalt,2020-07-31,8,0,8,ST,Germany
Sachsen-Anhalt,2020-08-01,3,0,3,ST,Germany
Sachsen-Anhalt,2020-08-02,2,0,2,ST,Germany
Sachsen-Anhalt,2020-08-03,2,0,2,ST,Germany
Sachsen-Anhalt,2020-08-04,7,0,7,ST,Germany
Sachsen-Anhalt,2020-08-05,3,0,3,ST,Germany
Sachsen-Anhalt,2020-08-06,8,0,8,ST,Germany
Sachsen-Anhalt,2020-08-07,7,0,7,ST,Germany
Sachsen-Anhalt,2020-08-08,6,0,6,ST,Germany
Sachsen-Anhalt,2020-08-09,2,0,2,ST,Germany
Sachsen-Anhalt,2020-08-10,9,0,9,ST,Germany
Sachsen-Anhalt,2020-08-11,12,1,11,ST,Germany
Sachsen-Anhalt,2020-08-12,10,0,10,ST,Germany
Sachsen-Anhalt,2020-08-13,8,0,8,ST,Germany
Sachsen-Anhalt,2020-08-14,11,0,11,ST,Germany
Sachsen-Anhalt,2020-08-15,8,0,8,ST,Germany
Sachsen-Anhalt,2020-08-16,1,0,1,ST,Germany
Sachsen-Anhalt,2020-08-17,4,0,4,ST,Germany
Sachsen-Anhalt,2020-08-18,12,0,12,ST,Germany
Sachsen-Anhalt,2020-08-19,13,0,13,ST,Germany
Sachsen-Anhalt,2020-08-20,13,0,13,ST,Germany
Sachsen-Anhalt,2020-08-21,10,0,10,ST,Germany
Sachsen-Anhalt,2020-08-22,7,0,7,ST,Germany
Sachsen-Anhalt,2020-08-23,3,0,3,ST,Germany
Sachsen-Anhalt,2020-08-24,8,0,8,ST,Germany
Sachsen-Anhalt,2020-08-25,14,0,14,ST,Germany
Sachsen-Anhalt,2020-08-26,8,0,8,ST,Germany
Sachsen-Anhalt,2020-08-27,5,0,5,ST,Germany
Sachsen-Anhalt,2020-08-28,11,0,11,ST,Germany
Sachsen-Anhalt,2020-08-29,6,0,6,ST,Germany
Sachsen-Anhalt,2020-08-30,5,1,4,ST,Germany
Sachsen-Anhalt,2020-08-31,3,0,3,ST,Germany
Sachsen-Anhalt,2020-09-01,11,0,11,ST,Germany
Sachsen-Anhalt,2020-09-02,5,0,5,ST,Germany
Sachsen-Anhalt,2020-09-03,9,0,9,ST,Germany
Sachsen-Anhalt,2020-09-04,9,0,9,ST,Germany
Sachsen-Anhalt,2020-09-05,3,0,3,ST,Germany
Sachsen-Anhalt,2020-09-06,4,0,4,ST,Germany
Sachsen-Anhalt,2020-09-07,1,0,1,ST,Germany
Sachsen-Anhalt,2020-09-08,19,0,19,ST,Germany
Sachsen-Anhalt,2020-09-09,5,0,5,ST,Germany
