date,change_in_mobility,state_id,country
2021-03-13,-16.21,MV,Germany
2021-03-14,-12.4,MV,Germany
2021-03-15,-0.4,MV,Germany
2021-03-16,1.17,MV,Germany
2021-03-17,3.58,MV,Germany
2021-03-18,2.2,MV,Germany
2021-03-19,-1.39,MV,Germany
2021-03-20,-11.41,MV,Germany
2021-03-21,-0.68,MV,Germany
2021-03-22,7.07,MV,Germany
2021-03-23,1.36,MV,Germany
2021-03-24,4.1,MV,Germany
2021-03-25,4.38,MV,Germany
2021-03-26,-1.9,MV,Germany
2021-03-27,-17.17,MV,Germany
2021-03-28,-12.16,MV,Germany
2021-03-29,2.69,MV,Germany
2021-03-30,7.35,MV,Germany
2021-03-31,12.81,MV,Germany
2021-04-01,-3.8,MV,Germany
2021-04-02,-30.11,MV,Germany
2021-04-03,-1.07,MV,Germany
2021-04-04,-5.74,MV,Germany
2021-04-05,-36.88,MV,Germany
2021-04-06,-9.13,MV,Germany
2021-04-07,-8.18,MV,Germany
2021-04-08,-3.59,MV,Germany
2021-04-09,-1.04,MV,Germany
2021-04-10,-15.26,MV,Germany
2021-04-11,-31.89,MV,Germany
2021-04-12,1.11,MV,Germany
2020-01-01,-2.73,NI,Germany
2020-01-02,-20.79,NI,Germany
2020-01-03,-20.17,NI,Germany
2020-01-04,-10.74,NI,Germany
2020-01-05,-7.91,NI,Germany
2020-01-06,-11.63,NI,Germany
2020-01-07,-2.86,NI,Germany
2020-01-08,0.77,NI,Germany
2020-01-09,3.07,NI,Germany
2020-01-10,2.89,NI,Germany
2020-01-11,1.0,NI,Germany
2020-01-12,-4.15,NI,Germany
2020-01-13,-0.59,NI,Germany
2020-01-14,-3.46,NI,Germany
2020-01-15,2.26,NI,Germany
2020-01-16,7.35,NI,Germany
2020-01-17,5.34,NI,Germany
2020-01-18,2.01,NI,Germany
2020-01-19,3.8,NI,Germany
2020-01-20,-0.6,NI,Germany
2020-01-21,0.9,NI,Germany
2020-01-22,3.7,NI,Germany
2020-01-23,2.42,NI,Germany
2020-01-24,1.46,NI,Germany
2020-01-25,1.31,NI,Germany
2020-01-26,1.46,NI,Germany
2020-01-27,-0.9,NI,Germany
2020-01-28,-0.82,NI,Germany
2020-01-29,3.2,NI,Germany
2020-01-30,7.25,NI,Germany
2020-01-31,7.79,NI,Germany
2020-02-01,-2.43,NI,Germany
2020-02-02,-9.24,NI,Germany
2020-02-03,-8.44,NI,Germany
2020-02-04,-6.38,NI,Germany
2020-02-05,1.68,NI,Germany
2020-02-06,-0.76,NI,Germany
2020-02-07,3.6,NI,Germany
2020-02-08,0.64,NI,Germany
2020-02-09,-17.58,NI,Germany
2020-02-10,-10.35,NI,Germany
2020-02-11,-0.49,NI,Germany
2020-02-12,0.28,NI,Germany
2020-02-13,-1.79,NI,Germany
2020-02-14,5.14,NI,Germany
2020-02-15,3.29,NI,Germany
2020-02-16,-8.2,NI,Germany
2020-02-17,0.81,NI,Germany
2020-02-18,1.82,NI,Germany
2020-02-19,1.27,NI,Germany
2020-02-20,0.12,NI,Germany
2020-02-21,4.58,NI,Germany
2020-02-22,-0.81,NI,Germany
2020-02-23,-10.66,NI,Germany
2020-02-24,-0.81,NI,Germany
2020-02-25,1.63,NI,Germany
2020-02-26,0.47,NI,Germany
2020-02-27,-0.19,NI,Germany
2020-02-28,5.34,NI,Germany
2020-02-29,2.27,NI,Germany
2020-03-01,-2.49,NI,Germany
2020-03-02,-1.59,NI,Germany
2020-03-03,-2.97,NI,Germany
2020-03-04,-0.69,NI,Germany
2020-03-05,-0.78,NI,Germany
2020-03-06,-4.44,NI,Germany
2020-03-07,-1.13,NI,Germany
2020-03-08,-2.28,NI,Germany
2020-03-09,1.02,NI,Germany
2020-03-10,-4.81,NI,Germany
2020-03-11,-1.74,NI,Germany
2020-03-12,-2.47,NI,Germany
2020-03-13,-7.14,NI,Germany
2020-03-14,-10.34,NI,Germany
2020-03-15,-15.49,NI,Germany
2020-03-16,-12.35,NI,Germany
2020-03-17,-21.84,NI,Germany
2020-03-18,-25.42,NI,Germany
2020-03-19,-31.4,NI,Germany
2020-03-20,-36.27,NI,Germany
2020-03-21,-41.86,NI,Germany
2020-03-22,-42.44,NI,Germany
2020-03-23,-37.06,NI,Germany
2020-03-24,-39.3,NI,Germany
2020-03-25,-38.69,NI,Germany
2020-03-26,-38.52,NI,Germany
2020-03-27,-38.84,NI,Germany
2020-03-28,-39.91,NI,Germany
2020-03-29,-54.73,NI,Germany
2020-03-30,-40.08,NI,Germany
2020-03-31,-36.9,NI,Germany
2020-04-01,-37.63,NI,Germany
2020-04-02,-38.1,NI,Germany
2020-04-03,-37.68,NI,Germany
2020-04-04,-38.2,NI,Germany
2020-04-05,-37.42,NI,Germany
2020-04-06,-29.65,NI,Germany
2020-04-07,-31.09,NI,Germany
2020-04-08,-28.28,NI,Germany
2020-04-09,-27.26,NI,Germany
2020-04-10,-37.93,NI,Germany
2020-04-11,-30.09,NI,Germany
2020-04-12,-29.21,NI,Germany
2020-04-13,-46.71,NI,Germany
2020-04-14,-32.79,NI,Germany
2020-04-15,-29.1,NI,Germany
2020-04-16,-26.85,NI,Germany
2020-04-17,-26.62,NI,Germany
2020-04-18,-29.03,NI,Germany
2020-04-19,-31.85,NI,Germany
2020-04-20,-24.06,NI,Germany
2020-04-21,-25.01,NI,Germany
2020-04-22,-23.77,NI,Germany
2020-04-23,-22.73,NI,Germany
2020-04-24,-23.37,NI,Germany
2020-04-25,-27.7,NI,Germany
2020-04-26,-30.42,NI,Germany
2020-04-27,-21.63,NI,Germany
2020-04-28,-25.24,NI,Germany
2020-04-29,-23.81,NI,Germany
2020-04-30,-20.87,NI,Germany
2020-05-01,-42.05,NI,Germany
2020-05-02,-35.24,NI,Germany
2020-05-03,-40.16,NI,Germany
2020-05-04,-29.69,NI,Germany
2020-05-05,-30.45,NI,Germany
2020-05-06,-23.76,NI,Germany
2020-05-07,-19.66,NI,Germany
2020-05-08,-18.22,NI,Germany
2020-05-09,-15.28,NI,Germany
2020-05-10,-19.26,NI,Germany
2020-05-11,-20.53,NI,Germany
2020-05-12,-20.26,NI,Germany
2020-05-13,-19.74,NI,Germany
2020-05-14,-15.23,NI,Germany
2020-05-15,-15.33,NI,Germany
2020-05-16,-15.49,NI,Germany
2020-05-17,-18.2,NI,Germany
2020-05-18,-11.16,NI,Germany
2020-05-19,-12.24,NI,Germany
2020-05-20,-7.25,NI,Germany
2020-05-21,-6.32,NI,Germany
2020-05-22,-20.96,NI,Germany
2020-05-23,-14.68,NI,Germany
2020-05-24,-26.96,NI,Germany
2020-05-25,-10.65,NI,Germany
2020-05-26,-9.66,NI,Germany
2020-05-27,-10.49,NI,Germany
2020-05-28,-7.22,NI,Germany
2020-05-29,-5.48,NI,Germany
2020-05-30,-4.76,NI,Germany
2020-05-31,-3.2,NI,Germany
2020-06-01,5.18,NI,Germany
2020-06-02,-8.64,NI,Germany
2020-06-03,-10.14,NI,Germany
2020-06-04,-15.14,NI,Germany
2020-06-05,-14.75,NI,Germany
2020-06-06,-12.59,NI,Germany
2020-06-07,-20.5,NI,Germany
2020-06-08,-8.86,NI,Germany
2020-06-09,-7.55,NI,Germany
2020-06-10,-7.84,NI,Germany
2020-06-11,-10.54,NI,Germany
2020-06-12,-8.49,NI,Germany
2020-06-13,-12.04,NI,Germany
2020-06-14,-27.28,NI,Germany
2020-06-15,-10.14,NI,Germany
2020-06-16,-6.34,NI,Germany
2020-06-17,-9.75,NI,Germany
2020-06-18,-14.18,NI,Germany
2020-06-19,-9.95,NI,Germany
2020-06-20,-7.26,NI,Germany
2020-06-21,-6.11,NI,Germany
2020-06-22,-6.97,NI,Germany
2020-06-23,-3.34,NI,Germany
2020-06-24,-3.93,NI,Germany
2020-06-25,-9.96,NI,Germany
2020-06-26,-13.42,NI,Germany
2020-06-27,-8.6,NI,Germany
2020-06-28,-15.5,NI,Germany
2020-06-29,-5.77,NI,Germany
2020-06-30,-4.66,NI,Germany
2020-07-01,2.74,NI,Germany
2020-07-02,6.41,NI,Germany
2020-07-03,8.33,NI,Germany
2020-07-04,0.13,NI,Germany
2020-07-05,-7.67,NI,Germany
2020-07-06,3.73,NI,Germany
2020-07-07,5.26,NI,Germany
2020-07-08,2.68,NI,Germany
2020-07-09,3.59,NI,Germany
2020-07-10,3.97,NI,Germany
2020-07-11,4.47,NI,Germany
2020-07-12,7.82,NI,Germany
2020-07-13,6.85,NI,Germany
2020-07-14,5.01,NI,Germany
2020-07-15,6.99,NI,Germany
2020-07-16,5.58,NI,Germany
2020-07-17,6.13,NI,Germany
2020-07-18,6.02,NI,Germany
2020-07-19,5.71,NI,Germany
2020-07-20,-1.52,NI,Germany
2020-07-21,-12.48,NI,Germany
2020-07-22,-1.38,NI,Germany
2020-07-23,3.08,NI,Germany
2020-07-24,-0.74,NI,Germany
2020-07-25,-0.64,NI,Germany
2020-07-26,-4.78,NI,Germany
2020-07-27,-5.13,NI,Germany
2020-07-28,-3.36,NI,Germany
2020-07-29,-3.75,NI,Germany
2020-07-30,0.79,NI,Germany
2020-07-31,3.12,NI,Germany
2020-08-01,-4.29,NI,Germany
2020-08-02,-7.05,NI,Germany
2020-08-03,-5.41,NI,Germany
2020-08-04,-4.99,NI,Germany
2020-08-05,-1.21,NI,Germany
2020-08-06,0.47,NI,Germany
2020-08-07,-1.98,NI,Germany
2020-08-08,-1.46,NI,Germany
2020-08-09,-3.28,NI,Germany
2020-08-10,-3.94,NI,Germany
2020-08-11,-3.28,NI,Germany
2020-08-12,-3.35,NI,Germany
2020-08-13,-1.58,NI,Germany
2020-08-14,-4.58,NI,Germany
2020-08-15,-2.9,NI,Germany
2020-08-16,-0.23,NI,Germany
2020-08-17,-3.56,NI,Germany
2020-08-18,-0.4,NI,Germany
2020-08-19,0.32,NI,Germany
2020-08-20,1.39,NI,Germany
2020-08-21,-0.95,NI,Germany
2020-08-22,0.06,NI,Germany
2020-08-23,-3.29,NI,Germany
2020-08-24,0.83,NI,Germany
2020-08-25,-1.88,NI,Germany
2020-08-26,-14.58,NI,Germany
2020-08-27,2.59,NI,Germany
2020-08-28,12.58,NI,Germany
2020-08-29,9.62,NI,Germany
2020-08-30,7.35,NI,Germany
2020-08-31,14.02,NI,Germany
2020-09-01,11.75,NI,Germany
2020-09-02,8.71,NI,Germany
2020-09-03,5.71,NI,Germany
2020-09-04,7.6,NI,Germany
2020-09-05,1.4,NI,Germany
2020-09-06,4.96,NI,Germany
2020-09-07,7.27,NI,Germany
2020-09-08,4.6,NI,Germany
2020-09-09,3.88,NI,Germany
2020-09-10,3.75,NI,Germany
2020-09-11,1.37,NI,Germany
2020-09-12,-1.09,NI,Germany
2020-09-13,4.04,NI,Germany
2020-09-14,2.11,NI,Germany
2020-09-15,0.48,NI,Germany
2020-09-16,-1.97,NI,Germany
2020-09-17,-2.11,NI,Germany
2020-09-18,-1.08,NI,Germany
2020-09-19,1.6,NI,Germany
2020-09-20,9.07,NI,Germany
2020-09-21,4.91,NI,Germany
2020-09-22,6.71,NI,Germany
2020-09-23,5.69,NI,Germany
2020-09-24,1.64,NI,Germany
2020-09-25,-3.26,NI,Germany
2020-09-26,-0.45,NI,Germany
2020-09-27,-2.51,NI,Germany
2020-09-28,3.22,NI,Germany
2020-09-29,4.85,NI,Germany
2020-09-30,7.63,NI,Germany
2020-10-01,7.28,NI,Germany
2020-10-02,14.62,NI,Germany
2020-10-03,16.66,NI,Germany
2020-10-04,9.33,NI,Germany
2020-10-05,10.16,NI,Germany
2020-10-06,6.43,NI,Germany
2020-10-07,-5.27,NI,Germany
2020-10-08,-1.99,NI,Germany
2020-10-09,12.08,NI,Germany
2020-10-10,6.36,NI,Germany
2020-10-11,0.57,NI,Germany
2020-10-12,-1.08,NI,Germany
2020-10-13,-0.25,NI,Germany
2020-10-14,-4.16,NI,Germany
2020-10-15,0.34,NI,Germany
2020-10-16,3.92,NI,Germany
2020-10-17,1.86,NI,Germany
2020-10-18,-4.07,NI,Germany
2020-10-19,-1.81,NI,Germany
2020-10-20,-4.74,NI,Germany
2020-10-21,-5.47,NI,Germany
2020-10-22,2.06,NI,Germany
2020-10-23,1.96,NI,Germany
2020-10-24,0.9,NI,Germany
2020-10-25,-6.2,NI,Germany
2020-10-26,6.89,NI,Germany
2020-10-27,5.92,NI,Germany
2020-10-28,4.88,NI,Germany
2020-10-29,6.66,NI,Germany
2020-10-30,13.67,NI,Germany
2020-10-31,4.22,NI,Germany
2020-11-01,1.97,NI,Germany
2020-11-02,1.78,NI,Germany
2020-11-03,-2.56,NI,Germany
2020-11-04,-2.9,NI,Germany
2020-11-05,-6.46,NI,Germany
2020-11-06,-13.52,NI,Germany
2020-11-07,-6.54,NI,Germany
2020-11-08,-4.84,NI,Germany
2020-11-09,-13.1,NI,Germany
2020-11-10,-13.68,NI,Germany
2020-11-11,-12.74,NI,Germany
2020-11-12,-8.87,NI,Germany
2020-11-13,-8.91,NI,Germany
2020-11-14,-10.94,NI,Germany
2020-11-15,-7.33,NI,Germany
2020-11-16,-1.99,NI,Germany
2020-11-17,-4.91,NI,Germany
2020-11-18,-0.81,NI,Germany
2020-11-19,-1.96,NI,Germany
2020-11-20,-5.25,NI,Germany
2020-11-21,-14.39,NI,Germany
2020-11-22,-16.0,NI,Germany
2020-11-23,0.11,NI,Germany
2020-11-24,-1.9,NI,Germany
2020-11-25,-1.27,NI,Germany
2020-11-26,-0.34,NI,Germany
2020-11-27,0.27,NI,Germany
2020-11-28,-9.05,NI,Germany
2020-11-29,-15.35,NI,Germany
2020-11-30,-2.0,NI,Germany
2020-12-01,3.34,NI,Germany
2020-12-02,-18.58,NI,Germany
2020-12-03,-15.15,NI,Germany
2020-12-04,,NI,Germany
2020-12-05,,NI,Germany
2020-12-06,,NI,Germany
2020-12-07,,NI,Germany
2020-12-08,-6.83,NI,Germany
2020-12-09,-13.98,NI,Germany
2020-12-10,-8.56,NI,Germany
2020-12-11,1.86,NI,Germany
2020-12-12,-25.9,NI,Germany
2020-12-13,-35.94,NI,Germany
2020-12-14,-13.61,NI,Germany
2020-12-15,9.19,NI,Germany
2020-12-16,-18.71,NI,Germany
2020-12-17,-19.25,NI,Germany
2020-12-18,-15.12,NI,Germany
2020-12-19,-20.17,NI,Germany
2020-12-20,-23.15,NI,Germany
2020-12-21,-14.77,NI,Germany
2020-12-22,-8.2,NI,Germany
2020-12-23,-25.81,NI,Germany
2020-12-24,-41.68,NI,Germany
2020-12-25,-12.19,NI,Germany
2020-12-26,-20.24,NI,Germany
2020-12-27,-33.33,NI,Germany
2020-12-28,-28.01,NI,Germany
2020-12-29,-20.44,NI,Germany
2020-12-30,-27.32,NI,Germany
2020-12-31,-44.82,NI,Germany
2021-01-01,-14.04,NI,Germany
2021-01-02,-28.8,NI,Germany
2021-01-03,-24.82,NI,Germany
2021-01-04,-25.63,NI,Germany
2021-01-05,-26.78,NI,Germany
2021-01-06,-23.37,NI,Germany
2021-01-07,-20.54,NI,Germany
2021-01-08,-21.44,NI,Germany
2021-01-09,-22.54,NI,Germany
2021-01-10,-17.59,NI,Germany
2021-01-11,-19.75,NI,Germany
2021-01-12,-18.04,NI,Germany
2021-01-13,-16.66,NI,Germany
2021-01-14,-13.5,NI,Germany
2021-01-15,-16.65,NI,Germany
2021-01-16,-21.86,NI,Germany
2021-01-17,-20.83,NI,Germany
2021-01-18,-17.76,NI,Germany
2021-01-19,-18.96,NI,Germany
2021-01-20,-11.91,NI,Germany
2021-01-21,-10.8,NI,Germany
2021-01-22,-13.5,NI,Germany
2021-01-23,-19.24,NI,Germany
2021-01-24,-19.22,NI,Germany
2021-01-25,-15.96,NI,Germany
2021-01-26,-16.87,NI,Germany
2021-01-27,-14.43,NI,Germany
2021-01-28,-11.32,NI,Germany
2021-01-29,-16.86,NI,Germany
2021-01-30,-19.09,NI,Germany
2021-01-31,-8.01,NI,Germany
2021-02-01,-19.97,NI,Germany
2021-02-02,-19.96,NI,Germany
2021-02-03,-18.76,NI,Germany
2021-02-04,-18.48,NI,Germany
2021-02-05,-14.97,NI,Germany
2021-02-06,-27.49,NI,Germany
2021-02-07,-49.41,NI,Germany
2021-02-08,-38.38,NI,Germany
2021-02-09,-30.43,NI,Germany
2021-02-10,-26.18,NI,Germany
2021-02-11,-22.62,NI,Germany
2021-02-12,-18.83,NI,Germany
2021-02-13,-21.82,NI,Germany
2021-02-14,-18.35,NI,Germany
2021-02-15,-25.25,NI,Germany
2021-02-16,-18.36,NI,Germany
2021-02-17,-16.31,NI,Germany
2021-02-18,-14.49,NI,Germany
2021-02-19,-10.04,NI,Germany
2021-02-20,-10.75,NI,Germany
2021-02-21,1.48,NI,Germany
2021-02-22,-9.29,NI,Germany
2021-02-23,-7.64,NI,Germany
2021-02-24,-6.24,NI,Germany
2021-02-25,-7.75,NI,Germany
2021-02-26,-6.49,NI,Germany
2021-02-27,,NI,Germany
2021-02-28,,NI,Germany
2021-03-01,-15.71,NI,Germany
2021-03-02,-15.95,NI,Germany
2021-03-03,-15.48,NI,Germany
2021-03-04,-19.26,NI,Germany
2021-03-05,-18.26,NI,Germany
2021-03-06,-23.92,NI,Germany
2021-03-07,-24.96,NI,Germany
2021-03-08,-13.44,NI,Germany
2021-03-09,-19.39,NI,Germany
2021-03-10,-15.73,NI,Germany
2021-03-11,-19.68,NI,Germany
2021-03-12,-20.33,NI,Germany
2021-03-13,-27.7,NI,Germany
2021-03-14,-25.59,NI,Germany
2021-03-15,-16.45,NI,Germany
2021-03-16,-16.16,NI,Germany
2021-03-17,-15.55,NI,Germany
2021-03-18,-17.28,NI,Germany
2021-03-19,-17.83,NI,Germany
2021-03-20,-22.53,NI,Germany
2021-03-21,-26.92,NI,Germany
2021-03-22,-14.54,NI,Germany
2021-03-23,-15.37,NI,Germany
2021-03-24,-12.39,NI,Germany
2021-03-25,-14.42,NI,Germany
2021-03-26,-19.58,NI,Germany
2021-03-27,-28.59,NI,Germany
2021-03-28,-27.66,NI,Germany
2021-03-29,-14.2,NI,Germany
2021-03-30,-13.14,NI,Germany
2021-03-31,-10.18,NI,Germany
2021-04-01,-15.95,NI,Germany
2021-04-02,-32.92,NI,Germany
2021-04-03,-20.38,NI,Germany
2021-04-04,-28.19,NI,Germany
2021-04-05,-41.04,NI,Germany
2021-04-06,-24.73,NI,Germany
2021-04-07,-24.16,NI,Germany
2021-04-08,-21.53,NI,Germany
2021-04-09,-18.55,NI,Germany
2021-04-10,-25.59,NI,Germany
2021-04-11,-37.55,NI,Germany
2021-04-12,-14.22,NI,Germany
2020-01-01,11.82,NW,Germany
2020-01-02,-15.57,NW,Germany
2020-01-03,-14.41,NW,Germany
2020-01-04,-2.72,NW,Germany
2020-01-05,1.83,NW,Germany
2020-01-06,-3.74,NW,Germany
2020-01-07,4.82,NW,Germany
2020-01-08,10.58,NW,Germany
2020-01-09,9.94,NW,Germany
2020-01-10,9.24,NW,Germany
2020-01-11,8.59,NW,Germany
2020-01-12,7.52,NW,Germany
2020-01-13,6.61,NW,Germany
2020-01-14,2.11,NW,Germany
2020-01-15,11.04,NW,Germany
2020-01-16,12.78,NW,Germany
2020-01-17,10.81,NW,Germany
2020-01-18,9.37,NW,Germany
2020-01-19,12.04,NW,Germany
2020-01-20,5.54,NW,Germany
2020-01-21,6.35,NW,Germany
2020-01-22,9.99,NW,Germany
2020-01-23,5.64,NW,Germany
2020-01-24,6.43,NW,Germany
2020-01-25,7.62,NW,Germany
2020-01-26,15.69,NW,Germany
2020-01-27,4.0,NW,Germany
2020-01-28,4.3,NW,Germany
2020-01-29,10.8,NW,Germany
2020-01-30,11.89,NW,Germany
2020-01-31,14.5,NW,Germany
2020-02-01,4.74,NW,Germany
2020-02-02,0.09,NW,Germany
2020-02-03,4.04,NW,Germany
2020-02-04,3.94,NW,Germany
2020-02-05,6.33,NW,Germany
2020-02-06,3.72,NW,Germany
2020-02-07,6.02,NW,Germany
2020-02-08,5.2,NW,Germany
2020-02-09,-15.71,NW,Germany
2020-02-10,-11.76,NW,Germany
2020-02-11,4.18,NW,Germany
2020-02-12,4.38,NW,Germany
2020-02-13,2.18,NW,Germany
2020-02-14,6.4,NW,Germany
2020-02-15,8.8,NW,Germany
2020-02-16,0.29,NW,Germany
2020-02-17,7.18,NW,Germany
2020-02-18,7.07,NW,Germany
2020-02-19,6.27,NW,Germany
2020-02-20,2.62,NW,Germany
2020-02-21,-1.88,NW,Germany
2020-02-22,1.62,NW,Germany
2020-02-23,-5.41,NW,Germany
2020-02-24,-14.59,NW,Germany
2020-02-25,-3.52,NW,Germany
2020-02-26,0.41,NW,Germany
2020-02-27,1.32,NW,Germany
2020-02-28,4.72,NW,Germany
2020-02-29,2.75,NW,Germany
2020-03-01,1.83,NW,Germany
2020-03-02,2.3,NW,Germany
2020-03-03,2.04,NW,Germany
2020-03-04,3.38,NW,Germany
2020-03-05,1.23,NW,Germany
2020-03-06,1.14,NW,Germany
2020-03-07,3.56,NW,Germany
2020-03-08,2.7,NW,Germany
2020-03-09,9.86,NW,Germany
2020-03-10,-2.16,NW,Germany
2020-03-11,-1.96,NW,Germany
2020-03-12,2.14,NW,Germany
2020-03-13,-0.85,NW,Germany
2020-03-14,-9.36,NW,Germany
2020-03-15,-10.71,NW,Germany
2020-03-16,-6.73,NW,Germany
2020-03-17,-18.17,NW,Germany
2020-03-18,-24.45,NW,Germany
2020-03-19,-31.42,NW,Germany
2020-03-20,-36.99,NW,Germany
2020-03-21,-40.0,NW,Germany
2020-03-22,-40.47,NW,Germany
2020-03-23,-33.64,NW,Germany
2020-03-24,-37.37,NW,Germany
2020-03-25,-37.69,NW,Germany
2020-03-26,-37.76,NW,Germany
2020-03-27,-37.56,NW,Germany
2020-03-28,-37.23,NW,Germany
2020-03-29,-54.37,NW,Germany
2020-03-30,-33.75,NW,Germany
2020-03-31,-33.88,NW,Germany
2020-04-01,-32.04,NW,Germany
2020-04-02,-31.04,NW,Germany
2020-04-03,-31.77,NW,Germany
2020-04-04,-29.64,NW,Germany
2020-04-05,-29.39,NW,Germany
2020-04-06,-27.62,NW,Germany
2020-04-07,-32.23,NW,Germany
2020-04-08,-27.09,NW,Germany
2020-04-09,-26.56,NW,Germany
2020-04-10,-26.06,NW,Germany
2020-04-11,-22.07,NW,Germany
2020-04-12,-24.35,NW,Germany
2020-04-13,-37.3,NW,Germany
2020-04-14,-29.56,NW,Germany
2020-04-15,-23.71,NW,Germany
2020-04-16,-22.11,NW,Germany
2020-04-17,-23.45,NW,Germany
2020-04-18,-26.89,NW,Germany
2020-04-19,-27.22,NW,Germany
2020-04-20,-21.09,NW,Germany
2020-04-21,-21.0,NW,Germany
2020-04-22,-17.82,NW,Germany
2020-04-23,-16.79,NW,Germany
2020-04-24,-18.64,NW,Germany
2020-04-25,-20.62,NW,Germany
2020-04-26,-21.82,NW,Germany
2020-04-27,-19.0,NW,Germany
2020-04-28,-23.54,NW,Germany
2020-04-29,-20.57,NW,Germany
2020-04-30,-13.86,NW,Germany
2020-05-01,-32.04,NW,Germany
2020-05-02,-24.26,NW,Germany
2020-05-03,-27.08,NW,Germany
2020-05-04,-18.86,NW,Germany
2020-05-05,-18.48,NW,Germany
2020-05-06,-19.75,NW,Germany
2020-05-07,-18.4,NW,Germany
2020-05-08,-17.07,NW,Germany
2020-05-09,-14.9,NW,Germany
2020-05-10,-20.5,NW,Germany
2020-05-11,-18.68,NW,Germany
2020-05-12,-17.19,NW,Germany
2020-05-13,-18.68,NW,Germany
2020-05-14,-14.14,NW,Germany
2020-05-15,-12.65,NW,Germany
2020-05-16,-13.48,NW,Germany
2020-05-17,-14.92,NW,Germany
2020-05-18,-10.02,NW,Germany
2020-05-19,-10.11,NW,Germany
2020-05-20,-8.4,NW,Germany
2020-05-21,-1.24,NW,Germany
2020-05-22,-18.41,NW,Germany
2020-05-23,-14.15,NW,Germany
2020-05-24,-19.56,NW,Germany
2020-05-25,-10.23,NW,Germany
2020-05-26,-8.52,NW,Germany
2020-05-27,-10.42,NW,Germany
2020-05-28,-8.08,NW,Germany
2020-05-29,-5.2,NW,Germany
2020-05-30,-4.66,NW,Germany
2020-05-31,-4.83,NW,Germany
2020-06-01,2.86,NW,Germany
2020-06-02,-10.19,NW,Germany
2020-06-03,-10.71,NW,Germany
2020-06-04,-16.04,NW,Germany
2020-06-05,-13.76,NW,Germany
2020-06-06,-9.88,NW,Germany
2020-06-07,-18.0,NW,Germany
2020-06-08,-9.96,NW,Germany
2020-06-09,-8.48,NW,Germany
2020-06-10,-6.59,NW,Germany
2020-06-11,-5.33,NW,Germany
2020-06-12,-11.44,NW,Germany
2020-06-13,-8.74,NW,Germany
2020-06-14,-21.49,NW,Germany
2020-06-15,-10.17,NW,Germany
2020-06-16,-8.65,NW,Germany
2020-06-17,-9.35,NW,Germany
2020-06-18,-9.99,NW,Germany
2020-06-19,-5.21,NW,Germany
2020-06-20,-2.55,NW,Germany
2020-06-21,-5.88,NW,Germany
2020-06-22,-8.42,NW,Germany
2020-06-23,-5.62,NW,Germany
2020-06-24,-5.9,NW,Germany
2020-06-25,-11.75,NW,Germany
2020-06-26,-14.26,NW,Germany
2020-06-27,-9.52,NW,Germany
2020-06-28,-15.33,NW,Germany
2020-06-29,-12.9,NW,Germany
2020-06-30,-10.26,NW,Germany
2020-07-01,-4.37,NW,Germany
2020-07-02,-5.33,NW,Germany
2020-07-03,-4.64,NW,Germany
2020-07-04,-3.09,NW,Germany
2020-07-05,-8.04,NW,Germany
2020-07-06,-6.99,NW,Germany
2020-07-07,-5.42,NW,Germany
2020-07-08,-8.78,NW,Germany
2020-07-09,-7.27,NW,Germany
2020-07-10,-8.22,NW,Germany
2020-07-11,-1.94,NW,Germany
2020-07-12,3.19,NW,Germany
2020-07-13,-7.16,NW,Germany
2020-07-14,-8.72,NW,Germany
2020-07-15,-4.86,NW,Germany
2020-07-16,-9.97,NW,Germany
2020-07-17,-6.77,NW,Germany
2020-07-18,-1.84,NW,Germany
2020-07-19,2.0,NW,Germany
2020-07-20,-8.11,NW,Germany
2020-07-21,-16.91,NW,Germany
2020-07-22,-5.94,NW,Germany
2020-07-23,-6.04,NW,Germany
2020-07-24,-9.75,NW,Germany
2020-07-25,-5.96,NW,Germany
2020-07-26,-4.45,NW,Germany
2020-07-27,-9.4,NW,Germany
2020-07-28,-7.74,NW,Germany
2020-07-29,-4.96,NW,Germany
2020-07-30,-5.2,NW,Germany
2020-07-31,-5.29,NW,Germany
2020-08-01,-6.34,NW,Germany
2020-08-02,-4.9,NW,Germany
2020-08-03,-2.15,NW,Germany
2020-08-04,-1.57,NW,Germany
2020-08-05,-1.83,NW,Germany
2020-08-06,0.51,NW,Germany
2020-08-07,-1.42,NW,Germany
2020-08-08,-2.97,NW,Germany
2020-08-09,-4.3,NW,Germany
2020-08-10,3.08,NW,Germany
2020-08-11,1.99,NW,Germany
2020-08-12,5.79,NW,Germany
2020-08-13,9.7,NW,Germany
2020-08-14,10.94,NW,Germany
2020-08-15,-0.5,NW,Germany
2020-08-16,0.16,NW,Germany
2020-08-17,10.14,NW,Germany
2020-08-18,10.5,NW,Germany
2020-08-19,8.2,NW,Germany
2020-08-20,10.59,NW,Germany
2020-08-21,9.8,NW,Germany
2020-08-22,1.83,NW,Germany
2020-08-23,-3.9,NW,Germany
2020-08-24,8.91,NW,Germany
2020-08-25,-1.87,NW,Germany
2020-08-26,-6.57,NW,Germany
2020-08-27,7.62,NW,Germany
2020-08-28,9.09,NW,Germany
2020-08-29,3.41,NW,Germany
2020-08-30,0.0,NW,Germany
2020-08-31,12.3,NW,Germany
2020-09-01,2.76,NW,Germany
2020-09-02,1.41,NW,Germany
2020-09-03,-0.67,NW,Germany
2020-09-04,2.5,NW,Germany
2020-09-05,-1.68,NW,Germany
